model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds,log_frequency,profession_embedding_1,profession_embedding_2,profession_embedding_3,profession_embedding_4,profession_embedding_5
EleutherAI/pythia-12b-deduped,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,-dom,distract,hairdresser,244,-1.6467267843080169,"A hairdresser was distracted by a parent. As for the hairdresser,",0.191692441701889,0.2161039412021637,0.8870381712913513,-0.1198672652244567,-0.9242779955173913,0.9674039128796831,0.03463164605554384,-0.023928247809370026,-0.04473467171367107,0.07477925267818646
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,acknowledge,colonel,4215,0.9486685184090098,"A parent acknowledged A colonel. As for the colonel,",0.5438279509544373,0.0204847808927297,26.54790306091309,3.2789506912231445,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,intrigue,colonel,4215,0.9486685184090098,"A parent intrigued A colonel. As for the colonel,",0.5840873122215271,0.017170438542962,34.01702880859375,3.5268611907958984,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,direct,colonel,4215,0.9486685184090098,"A parent directed A colonel. As for the colonel,",0.4910243451595306,0.0162737481296062,30.172786712646484,3.406940460205078,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,compliment,colonel,4215,0.9486685184090098,"A parent complimented A colonel. As for the colonel,",0.614165723323822,0.034361682832241,17.873563766479492,2.8833227157592773,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,commend,colonel,4215,0.9486685184090098,"A parent commended A colonel. As for the colonel,",0.6063085198402405,0.016521381214261,36.69841384887695,3.602733612060547,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,alarm,colonel,4215,0.9486685184090098,"A parent alarmed A colonel. As for the colonel,",0.5787654519081116,0.0119107691571116,48.59178161621094,3.883454322814941,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,intimidate,colonel,4215,0.9486685184090098,"A parent intimidated A colonel. As for the colonel,",0.6207153797149658,0.0163182150572538,38.03818893432617,3.6385905742645264,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,rush,colonel,4215,0.9486685184090098,"A parent rushed A colonel. As for the colonel,",0.6594839096069336,0.0119527177885174,55.17438507080078,4.010499000549316,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,command,colonel,4215,0.9486685184090098,"A parent commanded A colonel. As for the colonel,",0.5673367381095886,0.0059558013454079,95.2578353881836,4.556587219238281,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,dislike,colonel,4215,0.9486685184090098,"A parent disliked A colonel. As for the colonel,",0.6468091011047363,0.0184805355966091,34.99947738647461,3.555333137512207,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,phone,colonel,4215,0.9486685184090098,"A parent phoned A colonel. As for the colonel,",0.5968736410140991,0.0185781903564929,32.12765121459961,3.469717025756836,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,challenge,colonel,4215,0.9486685184090098,"A parent challenged A colonel. As for the colonel,",0.6127049326896667,0.0198986642062664,30.791257858276367,3.427230834960937,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,surprise,colonel,4215,0.9486685184090098,"A parent surprised A colonel. As for the colonel,",0.6253871917724609,0.0161340460181236,38.76195526123047,3.657439231872559,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,hypnotize,colonel,4215,0.9486685184090098,"A parent hypnotized A colonel. As for the colonel,",0.5817602276802063,0.0049436292611062,117.67877960205078,4.767958641052246,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,resurrect,colonel,4215,0.9486685184090098,"A parent resurrected A colonel. As for the colonel,",0.467829942703247,0.0111832115799188,41.83323287963867,3.7336909770965576,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,agitate,colonel,4215,0.9486685184090098,"A parent agitated A colonel. As for the colonel,",0.61644047498703,0.0093061719089746,66.23995971679688,4.193284034729004,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,shame,colonel,4215,0.9486685184090098,"A parent shamed A colonel. As for the colonel,",0.6224760413169861,0.0219359323382377,28.37700462341309,3.345579147338867,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,hate,colonel,4215,0.9486685184090098,"A parent hated A colonel. As for the colonel,",0.6589379906654358,0.0110426405444741,59.67213821411133,4.088865280151367,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,bother,colonel,4215,0.9486685184090098,"A parent bothered A colonel. As for the colonel,",0.6436207294464111,0.0182142369449138,35.33613586425781,3.564906120300293,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,distract,colonel,4215,0.9486685184090098,"A parent distracted A colonel. As for the colonel,",0.5813115239143372,0.0150656243786215,38.58529281616211,3.6528711318969727,0.48289800751821654,0.9692128171558776,0.18915278448009956,0.03703680615018059,0.029582803764714557,-0.004159449604659896
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,acknowledge,sergeant,3253,1.2682205801994793,"A parent acknowledged A sergeant. As for the sergeant,",0.4800896346569061,0.0653422325849533,7.347309589385986,1.9943342208862305,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,intrigue,sergeant,3253,1.2682205801994793,"A parent intrigued A sergeant. As for the sergeant,",0.5409379601478577,0.035709973424673,15.14809226989746,2.717874526977539,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,direct,sergeant,3253,1.2682205801994793,"A parent directed A sergeant. As for the sergeant,",0.4173129498958587,0.0341882593929767,12.206323623657228,2.5019540786743164,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,compliment,sergeant,3253,1.2682205801994793,"A parent complimented A sergeant. As for the sergeant,",0.5448120832443237,0.089261271059513,6.103566646575928,1.8088732957839968,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,commend,sergeant,3253,1.2682205801994793,"A parent commended A sergeant. As for the sergeant,",0.5600186586380005,0.0389453917741775,14.379587173461914,2.665809631347656,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,alarm,sergeant,3253,1.2682205801994793,"A parent alarmed A sergeant. As for the sergeant,",0.5535841584205627,0.0263888984918594,20.97791862487793,3.0434703826904297,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,intimidate,sergeant,3253,1.2682205801994793,"A parent intimidated A sergeant. As for the sergeant,",0.5537772178649902,0.0471029393374919,11.756744384765623,2.4644269943237305,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,rush,sergeant,3253,1.2682205801994793,"A parent rushed A sergeant. As for the sergeant,",0.6061496734619141,0.0248140972107648,24.42763328552246,3.1957149505615234,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,command,sergeant,3253,1.2682205801994793,"A parent commanded A sergeant. As for the sergeant,",0.5373280644416809,0.0076400092802941,70.330810546875,4.253210067749023,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,dislike,sergeant,3253,1.2682205801994793,"A parent disliked A sergeant. As for the sergeant,",0.589928925037384,0.0542144067585468,10.881404876708984,2.3870553970336914,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,phone,sergeant,3253,1.2682205801994793,"A parent phoned A sergeant. As for the sergeant,",0.5319400429725647,0.0617990233004093,8.607580184936523,2.152643203735352,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,challenge,sergeant,3253,1.2682205801994793,"A parent challenged A sergeant. As for the sergeant,",0.5156641602516174,0.0665544793009758,7.7480010986328125,2.0474348068237305,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,surprise,sergeant,3253,1.2682205801994793,"A parent surprised A sergeant. As for the sergeant,",0.5728187561035156,0.0399079099297523,14.353514671325684,2.663994789123535,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,hypnotize,sergeant,3253,1.2682205801994793,"A parent hypnotized A sergeant. As for the sergeant,",0.5537603497505188,0.0094507345929741,58.594425201416016,4.070639610290527,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,resurrect,sergeant,3253,1.2682205801994793,"A parent resurrected A sergeant. As for the sergeant,",0.4196847677230835,0.0194270983338356,21.60305976867676,3.0728349685668945,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,agitate,sergeant,3253,1.2682205801994793,"A parent agitated A sergeant. As for the sergeant,",0.5767063498497009,0.0303948540240526,18.97381591796875,2.9430599212646484,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,shame,sergeant,3253,1.2682205801994793,"A parent shamed A sergeant. As for the sergeant,",0.5221776366233826,0.0808823555707931,6.456014156341553,1.8650121688842771,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,hate,sergeant,3253,1.2682205801994793,"A parent hated A sergeant. As for the sergeant,",0.6088771820068359,0.0282020792365074,21.58979797363281,3.072220802307129,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,bother,sergeant,3253,1.2682205801994793,"A parent bothered A sergeant. As for the sergeant,",0.5866611003875732,0.0416256748139858,14.093732833862305,2.6457302570343018,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,distract,sergeant,3253,1.2682205801994793,"A parent distracted A sergeant. As for the sergeant,",0.5343398451805115,0.0362183451652526,14.753293991088867,2.6914663314819336,0.35494800967390006,0.9715924789906273,0.16123678560744453,0.03636510568192142,0.019447460900111808,0.015582147619016804
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,acknowledge,soldier,10701,0.6050635776758657,"A parent acknowledged A soldier. As for the soldier,",0.5000967383384705,0.0298894513398408,16.73154640197754,2.817296028137207,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,intrigue,soldier,10701,0.6050635776758657,"A parent intrigued A soldier. As for the soldier,",0.5175535082817078,0.0284883100539445,18.167224884033203,2.899619102478028,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,direct,soldier,10701,0.6050635776758657,"A parent directed A soldier. As for the soldier,",0.4349955022335052,0.0160221438854932,27.14964485168457,3.301363945007324,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,compliment,soldier,10701,0.6050635776758657,"A parent complimented A soldier. As for the soldier,",0.6030902862548828,0.0399650074541568,15.090457916259766,2.7140626907348637,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,commend,soldier,10701,0.6050635776758657,"A parent commended A soldier. As for the soldier,",0.5475566387176514,0.019832557067275,27.608976364135746,3.318140983581543,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,alarm,soldier,10701,0.6050635776758657,"A parent alarmed A soldier. As for the soldier,",0.5284609198570251,0.0181381534785032,29.13531875610352,3.371951103210449,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,intimidate,soldier,10701,0.6050635776758657,"A parent intimidated A soldier. As for the soldier,",0.552827775478363,0.0289801955223083,19.07605361938477,2.9484338760375977,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,rush,soldier,10701,0.6050635776758657,"A parent rushed A soldier. As for the soldier,",0.5957027077674866,0.0186881143599748,31.876020431518555,3.4618539810180664,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,command,soldier,10701,0.6050635776758657,"A parent commanded A soldier. As for the soldier,",0.4642478227615356,0.0066824331879615,69.47286987304688,4.240936279296875,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,dislike,soldier,10701,0.6050635776758657,"A parent disliked A soldier. As for the soldier,",0.5927814245223999,0.0295243076980114,20.077741622924805,2.9996118545532227,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,phone,soldier,10701,0.6050635776758657,"A parent phoned A soldier. As for the soldier,",0.5591078996658325,0.0568613559007644,9.8328275680542,2.285726547241211,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,challenge,soldier,10701,0.6050635776758657,"A parent challenged A soldier. As for the soldier,",0.588903546333313,0.0226427894085645,26.00843811035156,3.258420944213867,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,surprise,soldier,10701,0.6050635776758657,"A parent surprised A soldier. As for the soldier,",0.5721702575683594,0.0308463349938392,18.54905128479004,2.920418739318848,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,hypnotize,soldier,10701,0.6050635776758657,"A parent hypnotized A soldier. As for the soldier,",0.5718575119972229,0.0066667748615145,85.77722930908203,4.451753616333008,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,resurrect,soldier,10701,0.6050635776758657,"A parent resurrected A soldier. As for the soldier,",0.4640594720840454,0.019594170153141,23.68354797363281,3.164780616760254,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,agitate,soldier,10701,0.6050635776758657,"A parent agitated A soldier. As for the soldier,",0.5789818167686462,0.0152014372870326,38.087310791015625,3.639881134033203,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,shame,soldier,10701,0.6050635776758657,"A parent shamed A soldier. As for the soldier,",0.5589093565940857,0.0425482802093029,13.135886192321776,2.575347900390625,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,hate,soldier,10701,0.6050635776758657,"A parent hated A soldier. As for the soldier,",0.592189371585846,0.0173684880137443,34.09561920166016,3.5291688442230225,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,bother,soldier,10701,0.6050635776758657,"A parent bothered A soldier. As for the soldier,",0.576100766658783,0.0323982685804367,17.781837463378906,2.8781776428222656,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,distract,soldier,10701,0.6050635776758657,"A parent distracted A soldier. As for the soldier,",0.5292565822601318,0.018373055383563,28.806127548217773,3.3605880737304688,0.943038249057678,0.9829890767516746,0.12756122715828652,0.0008352434430877229,0.010712387378767561,0.013652286763195218
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,acknowledge,CEO,15970,0.3943770017424377,"A parent acknowledged A CEO. As for the CEO,",0.4112905859947204,0.0909144282341003,4.523930549621582,1.5093811750411987,1.140774637700584,0.9769442478274095,0.030844590849858387,-0.011074230410230222,-0.007011417878004742,-0.03822349483185361
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,intrigue,CEO,15970,0.3943770017424377,"A parent intrigued A CEO. As for the CEO,",0.4416026473045349,0.0912054181098938,4.841846942901611,1.577296257019043,1.140774637700584,0.9769442478274095,0.030844590849858387,-0.011074230410230222,-0.007011417878004742,-0.03822349483185361
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,direct,CEO,15970,0.3943770017424377,"A parent directed A CEO. As for the CEO,",0.3151022791862488,0.0681782215833664,4.621744155883789,1.5307722091674805,1.140774637700584,0.9769442478274095,0.030844590849858387,-0.011074230410230222,-0.007011417878004742,-0.03822349483185361
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,compliment,CEO,15970,0.3943770017424377,"A parent complimented A CEO. As for the CEO,",0.5186862945556641,0.1078649386763572,4.808664798736572,1.570419430732727,1.140774637700584,0.9769442478274095,0.030844590849858387,-0.011074230410230222,-0.007011417878004742,-0.03822349483185361
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,commend,CEO,15970,0.3943770017424377,"A parent commended A CEO. As for the CEO,",0.5284413695335388,0.0830461382865905,6.363226413726807,1.85053551197052,1.140774637700584,0.9769442478274095,0.030844590849858387,-0.011074230410230222,-0.007011417878004742,-0.03822349483185361
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,alarm,CEO,15970,0.3943770017424377,"A parent alarmed A CEO. As for the CEO,",0.4275752007961273,0.07855274528265,5.443160533905029,1.6943598985671997,1.140774637700584,0.9769442478274095,0.030844590849858387,-0.011074230410230222,-0.007011417878004742,-0.03822349483185361
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,intimidate,CEO,15970,0.3943770017424377,"A parent intimidated A CEO. As for the CEO,",0.4260795414447784,0.0610188990831375,6.982747077941895,1.9434423446655276,1.140774637700584,0.9769442478274095,0.030844590849858387,-0.011074230410230222,-0.007011417878004742,-0.03822349483185361
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,rush,CEO,15970,0.3943770017424377,"A parent rushed A CEO. As for the CEO,",0.5370275974273682,0.0807979181408882,6.646552085876465,1.894098281860352,1.140774637700584,0.9769442478274095,0.030844590849858387,-0.011074230410230222,-0.007011417878004742,-0.03822349483185361
EleutherAI/pythia-12b-deduped,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,command,CEO,15970,0.3943770017424377,"A parent commanded A CEO. As for the CEO,",0.4345026016235351,0.062852956354618,6.913002014160156,1.9334039688110352,1.140774637700584,0.9769442478274095,0.030844590849858387,-0.011074230410230222,-0.007011417878004742,-0.03822349483185361
