target_model,best_model_name,best_model_aic,Unnamed: 0,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9771.08955446977,welder,0.6031444499174334,-0.0178696153233775,0.1187259768185949,0.1536158470696017,0.0210109045597744
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,CEO,-0.2873948265273257,0.0150555022546828,0.0622403446759229,-0.0719534304992762,-0.0027764771281434
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,accountant,-0.2434630198192419,-0.0701671741619867,-0.0264960117050209,-0.0550665959930716,-0.0218460597048171
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,administrator,-0.6819415972416455,-0.0502414632245257,0.1025096635678803,-0.1130696829513301,-0.0375148145999236
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,agronomist,0.0294442292523617,-0.0222398857412591,0.1920853000198095,-0.0215779873031047,0.0264858737734788
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,binman,1.493343529514335,0.1156573114935122,-0.2354006324804868,0.0457602354757872,0.1211338592143643
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,bodyguard,0.8833569028538262,0.0023589096593658,0.0559626660588286,0.0056180847134776,0.0352168316704413
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,bookbinder,0.0760144110424209,0.0270983695544831,-0.1379942472542017,0.0923220161264892,-0.0666134031958671
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,builder,1.329066310754374,0.1916481890375765,0.0515726942104101,0.1530354553814626,0.0009936498466399
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,cashier,-1.7526774086415406,-0.1360758091994337,0.1940864703859532,-0.1733926610036796,-0.0608947109134279
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,chauffeur,1.3711488434190515,0.0307934908429551,-0.0882974795183423,0.0403279511792634,0.0206406819343626
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,colonel,1.6835197065848135,0.1346868090440358,-0.2851038868491842,0.0263348390401427,-0.0353466093324647
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,doctor,0.1760350124324834,-0.0130845576341439,-0.1909568468552015,-0.0063535857630508,0.0517347150465711
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,electrician,1.0168586317089834,0.1773105735345841,-0.036841791289662,0.08737119906252,0.0946566789071568
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,farmer,1.5083036659693256,0.0588775580997533,-0.2774661578624366,0.0697702353725296,-0.0246690924454283
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,farmhand,0.6762617986875711,-0.0106806968567933,-0.2000409882837174,0.0087472839934862,0.0116384695975255
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,fisherman,1.925202930910607,0.0661139867545766,0.0743197072798165,0.0288387107839849,-0.0446382310355841
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,hawker,-0.0199590571879252,-0.1039270031207193,-0.0015303094596114,-0.057929295627561,0.0579297315901728
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,housekeeper,-2.530330794537091,-0.0816797977893195,0.2897022406535947,-0.0597707862445802,-0.0825905868132504
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,manager,-0.2594075397103698,-0.0652728020324441,0.1371010014355143,-0.1034509372018277,0.0902499214856872
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,midwife,-3.880755120279873,-0.0642501043824583,0.5039550868207731,-0.0677710703743127,-0.0815320372201615
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,molder,-0.6025200734770232,-0.0543548273480268,0.0868964070692251,-0.0556565843710219,-0.0094494731368459
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,paralegal,-1.9339705198830155,-0.0794391253502805,0.2304671791044079,-0.1557433951155107,-0.0088066417362934
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,programmer,0.0621216763665954,0.0987370166648692,0.1281513741943157,0.0508140298129913,0.132615738847571
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,salesperson,-0.9166809212721024,-0.1241937822210991,0.0656028021394778,-0.0523256361710386,-3.32322272944513e-05
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,scientist,-0.1572843268250584,-0.0131127622614958,-0.1402333545575652,0.006361224407489,-0.013901424826007
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,scrivener,0.2262582434912697,0.1017615883922525,-0.2032308769219148,0.1265292815002062,-0.1065146892047465
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,sergeant,0.7442512209387833,0.0057212018409719,-0.3780628458381276,0.043234885457526,0.0064353892463966
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,soldier,1.1739754470787844,0.0854297244792761,-0.0066631473041623,0.149155964309078,-0.0114590787690226
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,solicitor,-0.3303857411833262,-0.1153029236408809,-0.1250666609339057,-0.0167172431513496,-0.0767704315815921
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,teacher,-1.4135151249927804,-0.1309111195614268,0.1775591033432431,-0.0006801946946536,-0.0367894564654458
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,tradesperson,0.0362584631392641,0.0286334170674435,0.1926220497722736,0.0214320699009727,-0.0302281635889594
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,9194.886070982699,welder,0.5988650477037911,-0.0049498141634626,-0.2114488536665039,0.055805619971859,0.1026430727827699
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,CEO,0.973910734298546,-0.0879409141181969,0.2917908340155652,0.0018723861285995,0.0708849340661549
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,accountant,-0.771199854164994,0.0204469738778612,0.0356656895312135,-0.0018353421014504,-0.0070899798637239
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,administrator,-1.5126961022851166,0.0416434536129068,0.2411962963055635,-0.0023901079570511,-0.0437216689200736
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,agronomist,0.2649670426980042,0.0135334661533234,0.149245817048701,-0.0103968214846032,-0.0329108412268662
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,binman,1.276526643589453,0.0003050519475976,0.1314612760210089,0.0243243259282433,0.0616688988170301
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,bodyguard,1.365300140582666,0.0656806955107884,0.269748778155807,0.0015713845532854,0.0721326944434568
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,bookbinder,-1.7769141150488117,0.0531375609319556,-0.2598474009303886,0.0289913630940917,-0.0389963888448506
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,builder,-0.1401145231027799,-0.0332457944455478,-0.1705321033513389,-0.0035577516516785,0.0007539622431004
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,cashier,-0.4178137790452529,0.0126705236904352,-0.0093058582876808,0.0388760332479544,0.0215008674623117
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,chauffeur,0.5706221120825223,-0.0273750070950687,-0.1960604841345424,0.0412586449721585,0.039561047601763
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,colonel,0.9978692208616804,-0.0183278248843948,-0.109410596242799,-0.0023240244910307,-0.0234653747706325
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,doctor,0.1925646227855441,0.0801796103631507,0.1916869506782416,0.0236831650643039,0.0358871836246797
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,electrician,0.7498381679127379,-0.0268609675116792,-0.0718531757573426,-0.0322383088532907,0.0522720780749734
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,farmer,1.117192168723229,-0.0270651278715068,-0.2758592066313118,0.0331640669476805,0.0649249156724621
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,farmhand,0.6196311543689758,0.0032982609254692,0.2551159906084254,0.0071389185223597,0.0406627566885681
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,fisherman,1.4470391710185644,-0.0097851209946367,-0.0025434728836096,0.0203583175013676,0.0963537332172942
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,hawker,-0.0557065336806601,-0.0172106600337867,0.2081341975265549,0.0385207138235392,0.0391536016159956
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,housekeeper,-1.6440204640290967,-0.039260965075216,-0.2762938317498003,0.0279083391991523,-0.0937629783400907
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,manager,-0.019126632822171,0.0015637095637761,0.3836504507675426,-0.0319503465253356,0.0131168943145221
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,midwife,-2.663378855002194,0.0581248342512392,-0.6709544627471956,-0.0132030375750678,-0.1491182730128141
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,molder,-1.0319050872951328,-0.0297279158934061,-0.0342404184751788,-0.0329337404167634,-0.040315167632913
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,paralegal,0.2290885295887072,-0.0201609425792608,-0.0684376024220874,-0.0340996433706824,0.0265034100486836
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,programmer,-0.0535813143198491,0.0396365587242232,0.0744279382315996,-0.0282368780247714,-0.0304200941000291
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,salesperson,-0.5286584928815425,0.0192773113334045,0.2289951163960698,0.0022989691011097,-0.0094326645967677
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,scientist,-0.2942300563110603,-0.0239801775512341,-0.1830911402324223,-0.0125009067468034,-0.010687281359001
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,scrivener,0.5589192398709266,-0.0195198567156033,0.0040339359342845,-0.0235181420813727,-0.0604640803214607
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,sergeant,0.0298348351167331,-0.0132862919632887,-0.005491612239725,0.0006741630605674,-0.0185047452459434
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,soldier,1.32233356700479,-0.0112673680023082,0.0051739882317398,-0.0063663683491932,-0.004646920887347
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,solicitor,-1.1098372570842865,0.0298465779255155,-0.056992295907738,-0.0525319237636557,-0.089660670509215
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,teacher,-1.409152871655604,0.0111965953027222,-0.0771562286356103,0.0309584923145549,-0.0406682837213262
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,tradesperson,0.0001112124306332,0.0036072934188659,0.3716921589158528,-0.0463741114800215,-0.0132975984537487
gpt2,selected_mixed_random_slopes__candidate__2__C_tense_log_frequency,5639.517857540806,welder,1.7125873748153024,-0.0491335427864255,-0.3739495278211894,0.0128581714117795,0.0717860338737493
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,CEO,-0.5262708919023462,-0.0036082478883634,0.080792831286214,-0.080826044247158,0.0190657029392009
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,accountant,-0.0327315209734205,0.0037801851609393,0.1585914046078294,0.0266684816484501,0.0114719319528285
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,administrator,-0.1079888141915843,-0.0210546663545851,-0.4114539329824327,-0.0763818657617319,-0.0508301422746185
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,agronomist,0.4302027199426761,-0.0025644311274542,-0.0835920986884293,0.0315484367176206,-0.0081653728257399
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,binman,1.0719894448791678,-0.0304691742513614,-0.1795228737164148,0.0089612674327547,0.0922958483872778
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,bodyguard,-0.1529224748289505,0.0373747173734471,0.5471007379760949,0.0272472771990539,0.0280089687714605
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,bookbinder,0.3163554275232663,0.0351630931408023,-0.1884100372802896,0.0763930807490444,-0.0685820244831162
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,builder,1.1211577118971758,0.0455645883504757,0.0677288751690866,0.2613722691994441,-0.0640489756402962
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,cashier,-1.515575114591838,-0.0300006054379081,-0.0330902442062698,-0.1865692253897493,0.0062684340097806
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,chauffeur,1.359839698006343,0.0484491709639001,-0.0360093293987245,0.1200221967666446,0.0057182778324097
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,colonel,1.197470650223578,0.0907211373114387,0.1043219438923112,0.0317184586792892,0.0106437292099871
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,doctor,0.1611610018494446,-0.0547940494969309,-0.2283640878531424,-0.0603960073309739,0.036879554756743
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,electrician,0.9969670880974928,0.0873387827065926,0.3044847651497144,0.1065054814806659,-0.0452775751420482
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,farmer,0.5485390320686085,0.0527989609964338,-0.0374932851968558,0.0303801116887861,-0.0394324049709746
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,farmhand,-0.3066301571296729,-0.0162805431496086,0.1146936941699408,-0.0604409962383305,0.1024399088886795
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,fisherman,1.743429520847526,0.0298805879346758,-0.005437444474003,0.0964324600193261,0.0518472446968034
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,hawker,-0.0885154883222656,0.066647622009046,0.3597424680621367,-0.0834998262347559,0.0312294487593709
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,housekeeper,-3.1342511356479448,-0.155593608111708,-0.0272596297146789,-0.2257498171235735,0.0635885152402256
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,manager,0.0480925239600885,0.0071613845847335,-0.0117171266547409,-0.0240033344178324,0.0268969381295272
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,midwife,-4.060763264704902,-0.1884960335715711,0.143684890619873,-0.2823227346336584,0.0948353947282264
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,molder,-0.2107188749642624,0.0332474524276088,-0.1106668700124337,-0.0133842379273672,-0.1041699153354676
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,paralegal,-1.3221677166471573,-0.0666948358809266,-0.040434947319244,-0.0579045939108359,-0.0588780772132003
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,programmer,0.5481566919625483,0.020669028387689,0.2198068400614048,0.1090503069839291,0.0976374881766689
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,salesperson,-0.7638117840741536,-0.0655001357641565,-0.1034196489658305,-0.0931963847430056,0.0372540957667224
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,scientist,-0.3894345358033252,-0.0813246457250662,-0.1428848685774444,-0.08505185829934,0.0618122701242152
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,scrivener,1.5333174633675677,0.0766117683484883,-0.2413612850386562,0.2275289689893575,-0.1651532110688883
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,sergeant,1.1605410807929022,0.0278483748617554,-0.2056312297485953,0.0547838471385932,-0.0462593307195108
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,soldier,0.5910067018033396,0.0888324675662158,0.2339772036503991,0.1415528506644309,-0.1015866228024657
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,solicitor,0.3004432825797632,-0.0502647632251835,-0.2527091400308252,-0.0568791400550023,0.0453266193364283
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,teacher,-1.2294939998740255,-0.0451630657245716,-0.1042755011311484,-0.0921650082784713,-0.0153070100729427
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,tradesperson,-0.0257771879656139,0.0172059061359823,0.0587834831526972,0.0430786612615173,-0.0470529861639151
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,12686.640336123965,welder,0.7383829217387522,0.0425135774455387,0.0500244431924767,0.0855269179661723,-0.0084767229920535
